codigo_produto_acabado;descricao_produto_acabado;grupo;ncm
020206001;ESSENCIA, LAVANDA SAMPIK - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020200041;ESSENCIA, LAVANDA SAMPIK - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
020200035;ESSENCIA, LAVANDA SAMPIK - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000070;ESSENCIA, LAVANDA SAMPIK - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
020200036;ESSENCIA, LAVANDA SAMPIK - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
020200034;ESSENCIA, LAVANDA SAMPIK - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020200038;ESSENCIA, LAVANDA SAMPIK - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
02027563;ESSENCIA, LAVANDA WORD - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02026365;ESSENCIA, LAVANDA WORD - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02026595;ESSENCIA, LAVANDA WORD - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000071;ESSENCIA, LAVANDA WORD - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02024569;ESSENCIA, LAVANDA WORD - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
02026584;ESSENCIA, LAVANDA WORD - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
02021368;ESSENCIA, LAVANDA WORD - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000128;ESSENCIA, LELIS - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000151;ESSENCIA, LELIS - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000227;ESSENCIA, LELIS - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000234;ESSENCIA, LELIS - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000241;ESSENCIA, LELIS - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
0202000248;ESSENCIA, LELIS - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
0202000255;ESSENCIA, LELIS - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
020291228;ESSENCIA, LIMA LIMAO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291227;ESSENCIA, LIMA LIMAO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02029654;ESSENCIA, LIMA LIMAO - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000072;ESSENCIA, LIMA LIMAO - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02025704;ESSENCIA, LIMA LIMAO - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
02029990;ESSENCIA, LIMA LIMAO - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020291226;ESSENCIA, LIMA LIMAO - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
020291230;ESSENCIA, LIMAO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291231;ESSENCIA, LIMAO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02023523;ESSENCIA, LIMAO - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000073;ESSENCIA, LIMAO - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02024646;ESSENCIA, LIMAO - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02024929;ESSENCIA, LIMAO - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
020291229;ESSENCIA, LIMAO - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000442;ESSENCIA, LIMAO MAX - 1LT;ESSENCIA FRACIONADA;33029019
02030023;ESSENCIA, LOVE - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050023;ESSENCIA, LOVE - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110023;ESSENCIA, LOVE - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210023;ESSENCIA, LOVE - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070023;ESSENCIA, LOVE - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130023;ESSENCIA, LOVE - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090023;ESSENCIA, LOVE - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000353;ESSENCIA, LOVESPELL - 1X1000 - 10ML;ESSENCIA FRACIONADA;33029019
0202000356;ESSENCIA, LOVESPELL - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000359;ESSENCIA, LOVESPELL - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000362;ESSENCIA, LOVESPELL - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000365;ESSENCIA, LOVESPELL - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000368;ESSENCIA, LOVESPELL - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
0202000371;ESSENCIA, LOVESPELL - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
0202000374;ESSENCIA, LOVESPELL - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291234;ESSENCIA, LUX PLUS - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291233;ESSENCIA, LUX PLUS - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02021013;ESSENCIA, LUX PLUS - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000074;ESSENCIA, LUX PLUS - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02021015;ESSENCIA, LUX PLUS - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
02021014;ESSENCIA, LUX PLUS - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020291232;ESSENCIA, LUX PLUS - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
02030024;ESSENCIA, LYLY - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050024;ESSENCIA, LYLY - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110024;ESSENCIA, LYLY - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210024;ESSENCIA, LYLY - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070024;ESSENCIA, LYLY - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130024;ESSENCIA, LYLY - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090024;ESSENCIA, LYLY - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030025;ESSENCIA, MACA COM CANELA- 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050025;ESSENCIA, MACA COM CANELA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110025;ESSENCIA, MACA COM CANELA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210025;ESSENCIA, MACA COM CANELA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070025;ESSENCIA, MACA COM CANELA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130025;ESSENCIA, MACA COM CANELA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090025;ESSENCIA, MACA COM CANELA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291236;ESSENCIA, MACA VERDE - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291237;ESSENCIA, MACA VERDE - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02022908;ESSENCIA, MACA VERDE - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000075;ESSENCIA, MACA VERDE - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02024250;ESSENCIA, MACA VERDE - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02026905;ESSENCIA, MACA VERDE - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
020291235;ESSENCIA, MACA VERDE - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291240;ESSENCIA, MACA VERMELHA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291241;ESSENCIA, MACA VERMELHA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02023865;ESSENCIA, MACA VERMELHA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000076;ESSENCIA, MACA VERMELHA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02020278;ESSENCIA, MACA VERMELHA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02028680;ESSENCIA, MACA VERMELHA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
020291239;ESSENCIA, MACA VERMELHA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000441;ESSENCIA, MACA VERMELHA MAX - 1LT;ESSENCIA FRACIONADA;33029019
02030026;ESSENCIA, MACADAMIA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050026;ESSENCIA, MACADAMIA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110026;ESSENCIA, MACADAMIA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210026;ESSENCIA, MACADAMIA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070026;ESSENCIA, MACADAMIA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130026;ESSENCIA, MACADAMIA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090026;ESSENCIA, MACADAMIA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030045;ESSENCIA, MACADAMIA COM FRUTAS - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050045;ESSENCIA, MACADAMIA COM FRUTAS - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110045;ESSENCIA, MACADAMIA COM FRUTAS - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210045;ESSENCIA, MACADAMIA COM FRUTAS - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070045;ESSENCIA, MACADAMIA COM FRUTAS - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130045;ESSENCIA, MACADAMIA COM FRUTAS - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090045;ESSENCIA, MACADAMIA COM FRUTAS - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030027;ESSENCIA, MADEIRA LUXO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050027;ESSENCIA, MADEIRA LUXO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110027;ESSENCIA, MADEIRA LUXO - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210027;ESSENCIA, MADEIRA LUXO - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070027;ESSENCIA, MADEIRA LUXO - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130027;ESSENCIA, MADEIRA LUXO - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090027;ESSENCIA, MADEIRA LUXO - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291243;ESSENCIA, MALBEKE - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291244;ESSENCIA, MALBEKE - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02021004;ESSENCIA, MALBEKE - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000077;ESSENCIA, MALBEKE - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02021006;ESSENCIA, MALBEKE - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
02021005;ESSENCIA, MALBEKE - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020291242;ESSENCIA, MALBEKE - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
020291245;ESSENCIA, MALICIA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291246;ESSENCIA, MALICIA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02023739;ESSENCIA, MALICIA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000009;ESSENCIA, MALICIA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02025084;ESSENCIA, MALICIA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02027197;ESSENCIA, MALICIA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02029145;ESSENCIA, MALICIA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291248;ESSENCIA, MAMAE BABY - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291249;ESSENCIA, MAMAE BABY - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02021016;ESSENCIA, MAMAE BABY - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000078;ESSENCIA, MAMAE BABY - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02021018;ESSENCIA, MAMAE BABY - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02021017;ESSENCIA, MAMAE BABY - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
020291247;ESSENCIA, MAMAE BABY - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030028;ESSENCIA, MARACUJA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050028;ESSENCIA, MARACUJA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110028;ESSENCIA, MARACUJA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210028;ESSENCIA, MARACUJA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070028;ESSENCIA, MARACUJA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130028;ESSENCIA, MARACUJA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090028;ESSENCIA, MARACUJA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030049;ESSENCIA, MAREAH - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050049;ESSENCIA, MAREAH - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110049;ESSENCIA, MAREAH - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210049;ESSENCIA, MAREAH - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070049;ESSENCIA, MAREAH - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130049;ESSENCIA, MAREAH - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090049;ESSENCIA, MAREAH - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02028648;ESSENCIA, MARINER - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02026102;ESSENCIA, MARINER - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
020200037;ESSENCIA, MARINER - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000079;ESSENCIA, MARINER - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
020200044;ESSENCIA, MARINER - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
020200042;ESSENCIA, MARINER - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
02022947;ESSENCIA, MARINER - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000445;ESSENCIA, MARINER MAX - 1LT;ESSENCIA FRACIONADA;33029019
0202000309;ESSENCIA, MEL - 1X1000 - 10ML;ESSENCIA FRACIONADA;33029019
0202000315;ESSENCIA, MEL - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000320;ESSENCIA, MEL - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000328;ESSENCIA, MEL - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000333;ESSENCIA, MEL - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000339;ESSENCIA, MEL - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
0202000345;ESSENCIA, MEL - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
0202000350;ESSENCIA, MEL - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000129;ESSENCIA, MELANCIA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000152;ESSENCIA, MELANCIA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000228;ESSENCIA, MELANCIA - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000235;ESSENCIA, MELANCIA - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000242;ESSENCIA, MELANCIA - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
0202000249;ESSENCIA, MELANCIA - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
0202000256;ESSENCIA, MELANCIA - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000130;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000153;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000229;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000236;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000243;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
0202000250;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
0202000257;ESSENCIA, MELANCIA&CHAMPAG&FRAMBO - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
02030021;ESSENCIA, MENTA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050021;ESSENCIA, MENTA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110021;ESSENCIA, MENTA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210021;ESSENCIA, MENTA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070021;ESSENCIA, MENTA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130021;ESSENCIA, MENTA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090021;ESSENCIA, MENTA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030029;ESSENCIA, MERENGUE MORANGO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050029;ESSENCIA, MERENGUE MORANGO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110029;ESSENCIA, MERENGUE MORANGO - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210029;ESSENCIA, MERENGUE MORANGO - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070029;ESSENCIA, MERENGUE MORANGO - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130029;ESSENCIA, MERENGUE MORANGO - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090029;ESSENCIA, MERENGUE MORANGO - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02022088;ESSENCIA, MIL FLORES - 1X100 - 100ML;ESSENCIA FRACIONADA;33029019
0202000080;ESSENCIA, MIL FLORES - 1X100 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02021952;ESSENCIA, MIL FLORES - 1X100 - 1LT;ESSENCIA FRACIONADA;33029019
02026237;ESSENCIA, MIL FLORES - 1X100 - 500ML;ESSENCIA FRACIONADA;33029019
020291250;ESSENCIA, MIL FLORES - 1X100 - 5LT;ESSENCIA FRACIONADA;33029019
02030042;ESSENCIA, MIRRA - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050042;ESSENCIA, MIRRA - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110042;ESSENCIA, MIRRA - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210042;ESSENCIA, MIRRA - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070042;ESSENCIA, MIRRA - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130042;ESSENCIA, MIRRA - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090042;ESSENCIA, MIRRA - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000131;ESSENCIA, MOMBIJU - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000154;ESSENCIA, MOMBIJU - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000230;ESSENCIA, MOMBIJU - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000237;ESSENCIA, MOMBIJU - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000244;ESSENCIA, MOMBIJU - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
0202000251;ESSENCIA, MOMBIJU - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
0202000258;ESSENCIA, MOMBIJU - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291253;ESSENCIA, MORANGO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291254;ESSENCIA, MORANGO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02022875;ESSENCIA, MORANGO - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000082;ESSENCIA, MORANGO - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02022555;ESSENCIA, MORANGO - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02024895;ESSENCIA, MORANGO - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
020291252;ESSENCIA, MORANGO - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
0202000132;ESSENCIA, MORANGO COM CHAMPAGNE - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000155;ESSENCIA, MORANGO COM CHAMPAGNE - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000231;ESSENCIA, MORANGO COM CHAMPAGNE - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000238;ESSENCIA, MORANGO COM CHAMPAGNE - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000245;ESSENCIA, MORANGO COM CHAMPAGNE - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
0202000252;ESSENCIA, MORANGO COM CHAMPAGNE - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
0202000259;ESSENCIA, MORANGO COM CHAMPAGNE - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000133;ESSENCIA, MORANGO&MARACU&TUTTI - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000156;ESSENCIA, MORANGO&MARACU&TUTTI - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000232;ESSENCIA, MORANGO&MARACU&TUTTI - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000239;ESSENCIA, MORANGO&MARACU&TUTTI - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000246;ESSENCIA, MORANGO&MARACU&TUTTI - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
0202000253;ESSENCIA, MORANGO&MARACU&TUTTI - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
0202000260;ESSENCIA, MORANGO&MARACU&TUTTI - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
020291256;ESSENCIA, NATURAN - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291257;ESSENCIA, NATURAN - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02021204;ESSENCIA, NATURAN - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000083;ESSENCIA, NATURAN - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02029121;ESSENCIA, NATURAN - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020291255;ESSENCIA, NATURAN - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
020200048;ESSENCIA, NATURAN PLUS - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020206005;ESSENCIA, NATURAN PLUS - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
020200039;ESSENCIA, NATURAN PLUS - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000084;ESSENCIA, NATURAN PLUS - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
020200046;ESSENCIA, NATURAN PLUS - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
020200045;ESSENCIA, NATURAN PLUS - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020200047;ESSENCIA, NATURAN PLUS - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000404;ESSENCIA, NATURAN PLUS MAX - 1LT;ESSENCIA FRACIONADA;33029019
020291301;ESSENCIA, NIVEAN - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291302;ESSENCIA, NIVEAN - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02024552;ESSENCIA, NIVEAN - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000085;ESSENCIA, NIVEAN - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
02022018;ESSENCIA, NIVEAN - 1X200 HS - 1LT;ESSENCIA FRACIONADA;33029019
02027714;ESSENCIA, NIVEAN - 1X200 HS - 500ML;ESSENCIA FRACIONADA;33029019
020291289;ESSENCIA, NIVEAN - 1X200 HS - 5LT;ESSENCIA FRACIONADA;33029019
0202000310;ESSENCIA, OCEANO - 1X1000 - 10ML;ESSENCIA FRACIONADA;33029019
0202000316;ESSENCIA, OCEANO - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
0202000321;ESSENCIA, OCEANO - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
0202000327;ESSENCIA, OCEANO - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
0202000334;ESSENCIA, OCEANO - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
0202000340;ESSENCIA, OCEANO - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
0202000346;ESSENCIA, OCEANO - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
0202000352;ESSENCIA, OCEANO - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
02030032;ESSENCIA, OSCLEY - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
02050032;ESSENCIA, OSCLEY - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02110032;ESSENCIA, OSCLEY - 1X200 - 100ML;ESSENCIA FRACIONADA;33029019
02210032;ESSENCIA, OSCLEY - 1X200 - 100ML CX20;ESSENCIA FRACIONADA;33029019
02070032;ESSENCIA, OSCLEY - 1X200 - 1LT;ESSENCIA FRACIONADA;33029019
02130032;ESSENCIA, OSCLEY - 1X200 - 500ML;ESSENCIA FRACIONADA;33029019
02090032;ESSENCIA, OSCLEY - 1X200 - 5LT;ESSENCIA FRACIONADA;33029019
020291259;ESSENCIA, PALMOLUX - 1X1000 - 1KG;ESSENCIA FRACIONADA;33029019
020291260;ESSENCIA, PALMOLUX - 1X1000 - 5KG;ESSENCIA FRACIONADA;33029019
02023857;ESSENCIA, PALMOLUX - 1X200 HS - 100ML;ESSENCIA FRACIONADA;33029019
0202000090;ESSENCIA, PALMOLUX - 1X200 HS - 100ML CX20;ESSENCIA FRACIONADA;33029019
